sort_index,relative_file_path,original_file_url
244,daa/quydinh_huongdan/huong-dan-sinh-vien/32-quy-trinh-canh-bao-sinh-vien-he-dai-hoc-b3da5d48/832_qd-dhcntt12-8-2024-2185ee21.pdf,https://daa.uit.edu.vn/sites/daa/files/202409/832_qd-dhcntt12-8-2024.pdf
245,daa/quydinh_huongdan/huong-dan-sinh-vien/32-quy-trinh-canh-bao-sinh-vien-he-dai-hoc-chinh-quy-ve-ket-qua-dang-ky-hoc-phan-va-ket-qua-hoc-tap/832_qd-dhcntt12-8-2024.pdf,https://daa.uit.edu.vn/sites/daa/files/202409/832_qd-dhcntt12-8-2024.pdf
246,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/39-quy-dinh-ve-liem-chinh-hoc-thuat-tai-tr-b5455341/851-qd-dhcntt-14-08-2024-scan-f8fae5c0.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/851-qd-dhcntt-14-08-2024-scan.pdf
247,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/39-quy-dinh-ve-liem-chinh-hoc-thuat-tai-truong-dai-hoc-cong-nghe-thong-tin/851-qd-dhcntt-14-08-2024-scan.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/851-qd-dhcntt-14-08-2024-scan.pdf
248,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/03-quyet-dinh-ve-viec-ban-hanh-quy-che-van-bang-chung-chi/1192-tb-dhcntt_25-10-2024_tu_ngu_su_dung_in_tren_plvb_bd_gxn_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/1192-tb-dhcntt_25-10-2024_tu_ngu_su_dung_in_tren_plvb_bd_gxn_0.pdf
249,daa/quydinh_huongdan/quyche-bogddt/pdf/qd3566-bgddt_tieu_chi_va_quy_trinh_cong_nhan_cuoc_thi_olympic-c781f1d5.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/qd3566-bgddt_tieu_chi_va_quy_trinh_cong_nhan_cuoc_thi_olympic.pdf
250,daa/quydinh_huongdan/quyche-bogddt/pdf/qd3566-bgddt_tieu_chi_va_quy_trinh_cong_nhan_cuoc_thi_olympic.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/qd3566-bgddt_tieu_chi_va_quy_trinh_cong_nhan_cuoc_thi_olympic.pdf
251,daa/quydinh_huongdan/quyche-bogddt/pdf/tt16_bgddt_20-11-2024_sua_doi_bo_sung_tt02_ve_mo_nganh_dao_tao-5a608f64.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/tt16_bgddt_20-11-2024_sua_doi_bo_sung_tt02_ve_mo_nganh_dao_tao.pdf
252,daa/quydinh_huongdan/quyche-bogddt/pdf/tt16_bgddt_20-11-2024_sua_doi_bo_sung_tt02_ve_mo_nganh_dao_tao.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/tt16_bgddt_20-11-2024_sua_doi_bo_sung_tt02_ve_mo_nganh_dao_tao.pdf
253,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/34-quy-trinh-chuyen-sinh-vien-tu-hinh-thuc-dao-tao-chinh-quy-sang-hinh-thuc-dao-tao-tu-xa/1499-qd-dhcntt-10-12-2024.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/1499-qd-dhcntt-10-12-2024.pdf
254,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/15_qd_dhqg_07_01_2025_quy_dinh_sua_doi_bo_sung_mot_so_dieu_cua_quy_dinh_mo_nganh_da-0af5c29e.pdf,https://daa.uit.edu.vn/sites/daa/files/202502/15_qd_dhqg_07_01_2025_quy_dinh_sua_doi_bo_sung_mot_so_dieu_cua_quy_dinh_mo_nganh_dao_tao_trinh_do_dai_hoc_thac_si_tien_si.pdf
255,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/15_qd_dhqg_07_01_2025_quy_dinh_sua_doi_bo_sung_mot_so_dieu_cua_quy_dinh_mo_nganh_dao_tao_trinh_do_dai_hoc_thac_si_tien_si.pdf,https://daa.uit.edu.vn/sites/daa/files/202502/15_qd_dhqg_07_01_2025_quy_dinh_sua_doi_bo_sung_mot_so_dieu_cua_quy_dinh_mo_nganh_dao_tao_trinh_do_dai_hoc_thac_si_tien_si.pdf
256,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1916_dhqg_dt_pho_bien_khung_nang_luc_giang_day_so_cua_giang_vien-e4c7f771.pdf,https://daa.uit.edu.vn/sites/daa/files/202509/1916_dhqg_dt_pho_bien_khung_nang_luc_giang_day_so_cua_giang_vien.pdf
257,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1916_dhqg_dt_pho_bien_khung_nang_luc_giang_day_so_cua_giang_vien.pdf,https://daa.uit.edu.vn/sites/daa/files/202509/1916_dhqg_dt_pho_bien_khung_nang_luc_giang_day_so_cua_giang_vien.pdf
258,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2104_251025_pl_bang_mo_ta_dcct_toan_dstt-signed-ba4abdbe.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2104_251025_pl_bang_mo_ta_dcct_toan_dstt.signed.pdf
259,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2104_251025_pl_bang_mo_ta_dcct_toan_dstt.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2104_251025_pl_bang_mo_ta_dcct_toan_dstt.signed.pdf
260,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2105_251025_pl_bang_mo_ta_dcct_toan_giai_tich-signed-1cc4b87e.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2105_251025_pl_bang_mo_ta_dcct_toan_giai_tich.signed.pdf
261,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2105_251025_pl_bang_mo_ta_dcct_toan_giai_tich.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2105_251025_pl_bang_mo_ta_dcct_toan_giai_tich.signed.pdf
262,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2106_251025_pl_bang_mo_ta_dcct-toan_xstk-signed-939d0c6e.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2106_251025_pl_bang_mo_ta_dcct.toan_xstk.signed.pdf
263,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2106_251025_pl_bang_mo_ta_dcct.toan_xstk.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2106_251025_pl_bang_mo_ta_dcct.toan_xstk.signed.pdf
264,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2107_251025_pl_bang_mo_ta_dcct_toan_roi_rac-signed-8562f75a.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2107_251025_pl_bang_mo_ta_dcct_toan_roi_rac.signed.pdf
265,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2107_251025_pl_bang_mo_ta_dcct_toan_roi_rac.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2107_251025_pl_bang_mo_ta_dcct_toan_roi_rac.signed.pdf
266,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2108_251025_pl_bang_mo_ta_dcct_vat_ly-signed-4efbb06f.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2108_251025_pl_bang_mo_ta_dcct_vat_ly.signed.pdf
267,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2108_251025_pl_bang_mo_ta_dcct_vat_ly.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2108_251025_pl_bang_mo_ta_dcct_vat_ly.signed.pdf
268,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2109_251025_pl_bang_mo_ta_dcct_hoa_hoc-signed-9324d6e3.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2109_251025_pl_bang_mo_ta_dcct_hoa_hoc.signed.pdf
269,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2109_251025_pl_bang_mo_ta_dcct_hoa_hoc.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2109_251025_pl_bang_mo_ta_dcct_hoa_hoc.signed.pdf
270,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2110_251025_pl_bang_mo_ta_dcct_sinh_hoc-signed-7d2ead0c.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2110_251025_pl_bang_mo_ta_dcct_sinh_hoc.signed.pdf
271,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2110_251025_pl_bang_mo_ta_dcct_sinh_hoc.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2110_251025_pl_bang_mo_ta_dcct_sinh_hoc.signed.pdf
272,daa/quydinh_huongdan/quyche-bogddt/pdf/2101_qd_bgddt_sua_doi_chuan_chuong_trinh_dao_tao_ve_vi_mach_ban_dan-3a33249f.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/2101_qd_bgddt_sua_doi_chuan_chuong_trinh_dao_tao_ve_vi_mach_ban_dan.pdf
273,daa/quydinh_huongdan/quyche-bogddt/pdf/2101_qd_bgddt_sua_doi_chuan_chuong_trinh_dao_tao_ve_vi_mach_ban_dan.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/2101_qd_bgddt_sua_doi_chuan_chuong_trinh_dao_tao_ve_vi_mach_ban_dan.pdf
274,daa/quydinh_huongdan/quyche-bogddt/pdf/thong_tu_06-2026_quy_che_tuyen_sinh_dh_cd_nganh_gdmn_nam_2026-37ddd68d.pdf,https://daa.uit.edu.vn/sites/daa/files/202603/thong_tu_06-2026_quy_che_tuyen_sinh_dh_cd_nganh_gdmn_nam_2026.pdf
275,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/03-quyet-dinh-ve-viec-ban-hanh-quy-che-van-bang-chung-chi/133-qd-dhcntt_17-02-2025_cap_nhat_bo_sung_mau_plvb_tot_nghiep_dh_ths.pdf,https://daa.uit.edu.vn/sites/daa/files/202502/133-qd-dhcntt_17-02-2025_cap_nhat_bo_sung_mau_plvb_tot_nghiep_dh_ths.pdf
276,daa/quydinh_huongdan/huong-dan-sinh-vien/36-quy-dinh-ve-do-an-tot-nghiep/277-qd-dhcntt_21-03-2025.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/277-qd-dhcntt_21-03-2025.pdf
277,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/35-quy-trinh-cong-nhan-tin-chi-trong-dao-t-c2519f05/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc-e2ac2316.pdf,https://daa.uit.edu.vn/sites/daa/files/202503/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf
278,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/35-quy-trinh-cong-nhan-tin-chi-trong-dao-tao-dai-hoc-cua-truong-dai-hoc-cong-nghe-thong-tin/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf,https://daa.uit.edu.vn/sites/daa/files/202503/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf
279,daa/quydinh_huongdan/quy-trinh-sinh-vien/pdf/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc-e2ac2316.pdf,https://daa.uit.edu.vn/sites/daa/files/202503/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf
280,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/35-quy-trinh-cong-nhan-tin-chi-trong-dao-t-c2519f05/mau_don-f417d1db.pdf,https://daa.uit.edu.vn/sites/daa/files/202503/mau_don.pdf
281,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/35-quy-trinh-cong-nhan-tin-chi-trong-dao-tao-dai-hoc-cua-truong-dai-hoc-cong-nghe-thong-tin/mau_don.pdf,https://daa.uit.edu.vn/sites/daa/files/202503/mau_don.pdf
282,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/37-ban-hanh-quy-dinh-to-chuc-quan-ly-chuon-b6280cc4/451-qd-dhcntt_10-04-2025-f93dc2aa.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/451-qd-dhcntt_10-04-2025.pdf
283,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/37-ban-hanh-quy-dinh-to-chuc-quan-ly-chuong-trinh-lien-ket-dao-tao-voi-nuoc-ngoai-trinh-do-dai-hoc-tai-truong-dhcntt/451-qd-dhcntt_10-04-2025.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/451-qd-dhcntt_10-04-2025.pdf
284,daa/chuongtrinh_daotao/dean/5-truyen-thong-da-phuong-tien-cong-thong-7c311363/pdf/491-qd-dhcntt_21-04-2025_mo_dao_tao_nganh_truyen_thong_da_phuong_tien-f6c586b0.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/491-qd-dhcntt_21-04-2025_mo_dao_tao_nganh_truyen_thong_da_phuong_tien.pdf
285,daa/chuongtrinh_daotao/he-chinhquy/dean/5-truyen-thong-a-phuong-tien-cong-thong-tin-ao-tao/pdf/491-qd-dhcntt_21-04-2025_mo_dao_tao_nganh_truyen_thong_da_phuong_tien.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/491-qd-dhcntt_21-04-2025_mo_dao_tao_nganh_truyen_thong_da_phuong_tien.pdf
286,daa/chuongtrinh_daotao/dean/5-truyen-thong-da-phuong-tien-cong-thong-7c311363/pdf/de_an-ad2c831c.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/de_an.pdf
287,daa/chuongtrinh_daotao/he-chinhquy/dean/5-truyen-thong-a-phuong-tien-cong-thong-tin-ao-tao/pdf/de_an.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/de_an.pdf
288,daa/chuongtrinh_daotao/he-chinhquy/dean/9-thiet-ke-vi-mach-cong-thong-tin-ao-tao/pdf/de_an_mo_nganh_nganh_thiet_ke_vi_mach_uit.pdf,https://daa.uit.edu.vn/sites/daa/files/202504/de_an.pdf
289,daa/quydinh_huongdan/quyche-bogddt/pdf/1314-qd-bgddt_13-05-2025_ban_hanh_chuan_ctdt_ve_vi_mach_ban_dan_trinh_do_dh_ths-13a742c9.pdf,https://daa.uit.edu.vn/sites/daa/files/202505/1314-qd-bgddt_13-05-2025_ban_hanh_chuan_ctdt_ve_vi_mach_ban_dan_trinh_do_dh_ths.pdf
290,daa/quydinh_huongdan/quyche-bogddt/pdf/1314-qd-bgddt_13-05-2025_ban_hanh_chuan_ctdt_ve_vi_mach_ban_dan_trinh_do_dh_ths.pdf,https://daa.uit.edu.vn/sites/daa/files/202505/1314-qd-bgddt_13-05-2025_ban_hanh_chuan_ctdt_ve_vi_mach_ban_dan_trinh_do_dh_ths.pdf
291,daa/quydinh_huongdan/quyche-bogddt/pdf/07-bgd-signed-1_quy_dinh_lien_ket_dao_tao_giua_co_so_gdvn_va_co_so_gdnn-6304d2c7.pdf,https://daa.uit.edu.vn/sites/daa/files/202506/07-bgd.signed-1_quy_dinh_lien_ket_dao_tao_giua_co_so_gdvn_va_co_so_gdnn.pdf
292,daa/quydinh_huongdan/quyche-bogddt/pdf/07-bgd.signed-1_quy_dinh_lien_ket_dao_tao_giua_co_so_gdvn_va_co_so_gdnn.pdf,https://daa.uit.edu.vn/sites/daa/files/202506/07-bgd.signed-1_quy_dinh_lien_ket_dao_tao_giua_co_so_gdvn_va_co_so_gdnn.pdf
293,daa/quydinh_huongdan/quyche-bogddt/pdf/124-cp-signed_quy_dinh_hop_tac_dau_tu_voi_nuoc_ngoai_trong_linh_vuc_giao_duc-33411a43.pdf,https://daa.uit.edu.vn/sites/daa/files/202506/124-cp.signed_quy_dinh_hop_tac_dau_tu_voi_nuoc_ngoai_trong_linh_vuc_giao_duc.pdf
294,daa/quydinh_huongdan/quyche-bogddt/pdf/124-cp.signed_quy_dinh_hop_tac_dau_tu_voi_nuoc_ngoai_trong_linh_vuc_giao_duc.pdf,https://daa.uit.edu.vn/sites/daa/files/202506/124-cp.signed_quy_dinh_hop_tac_dau_tu_voi_nuoc_ngoai_trong_linh_vuc_giao_duc.pdf
295,daa/quydinh_huongdan/quyche-bogddt/pdf/08-2025-tt-bgddt_quy_dinh_thoi_han_luu_tru_ho_so_tai_lieu_thuoc_linh_vuc_gddt-c7f537e3.pdf,https://daa.uit.edu.vn/sites/daa/files/202505/08.2025-tt-bgddt_quy_dinh_thoi_han_luu_tru_ho_so_tai_lieu_thuoc_linh_vuc_gddt.pdf
296,daa/quydinh_huongdan/quyche-bogddt/pdf/08.2025-tt-bgddt_quy_dinh_thoi_han_luu_tru_ho_so_tai_lieu_thuoc_linh_vuc_gddt.pdf,https://daa.uit.edu.vn/sites/daa/files/202505/08.2025-tt-bgddt_quy_dinh_thoi_han_luu_tru_ho_so_tai_lieu_thuoc_linh_vuc_gddt.pdf
297,daa/chuongtrinh_daotao/dean/3-lien-ket-dao-tao-voi-nuoc-ngoai-giua-tr-a004ef98/pdf/795_qd_dhqg_phe_duyet_lien_ket_dao_tao_voi_nuoc_ngoai_giua_truong_dh_cntt_va_truong-65b48241.pdf,https://daa.uit.edu.vn/sites/daa/files/202506/795_qd_dhqg_phe_duyet_lien_ket_dao_tao_voi_nuoc_ngoai_giua_truong_dh_cntt_va_truong_dh_newcastle.pdf
298,daa/chuongtrinh_daotao/he-chinhquy/dean/3-lien-ket-ao-tao-voi-nuoc-ngoai-giua-truong-ai-hoc-cong-nghe-thong-tin-va-truong-ai-hoc-newcastle-con/pdf/795_qd_dhqg_phe_duyet_lien_ket_dao_tao_voi_nuoc_ngoai_giua_truong_dh_cntt_va_truong_dh_newcastle.pdf,https://daa.uit.edu.vn/sites/daa/files/202506/795_qd_dhqg_phe_duyet_lien_ket_dao_tao_voi_nuoc_ngoai_giua_truong_dh_cntt_va_truong_dh_newcastle.pdf
299,daa/khac/chua-phan-loai/pdf/de_an_song_nganh_thuong_mai_dien_tu.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/de_an_song_nganh_thuong_mai_dien_tu.pdf
300,daa/quydinh_huongdan/huong-dan-sinh-vien/38-quy-trinh-xu-ly-hoc-vu-sinh-vien-dai-hoc-chinh-quy/803-qd-dhcntt_11-07-2025_quy_trinh_xlhv.pdf,https://daa.uit.edu.vn/sites/daa/files/202507/803-qd-dhcntt_11-07-2025_quy_trinh_xlhv.pdf
301,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2130_ban_hanh_quy_dinh_cong_nhan_tin_chi_cap_thpt-signed-e61cc61d.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2130_ban_hanh_quy_dinh_cong_nhan_tin_chi_cap_thpt.signed.pdf
302,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2130_ban_hanh_quy_dinh_cong_nhan_tin_chi_cap_thpt.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2130_ban_hanh_quy_dinh_cong_nhan_tin_chi_cap_thpt.signed.pdf
303,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/15-qui-dinh-ve-giang-vien-giang-vien-va-tr-8abb5566/975-qd-dhcntt_20-8-2025-2e6f254c.pdf,https://daa.uit.edu.vn/sites/daa/files/202508/975-qd-dhcntt_20-8-2025.pdf
304,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/15-qui-dinh-ve-giang-vien-giang-vien-va-tro-giang-mon-hoc/975-qd-dhcntt_20-8-2025.pdf,https://daa.uit.edu.vn/sites/daa/files/202508/975-qd-dhcntt_20-8-2025.pdf
305,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/04-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-1d49b9ab/1032-qd-dhcntt_3-9-2025_quy_dinh_dao_tao_chuong_trinh_tai_nang-c4cc3577.pdf,https://daa.uit.edu.vn/sites/daa/files/202512/1032-qd-dhcntt_3-9-2025_quy_dinh_dao_tao_chuong_trinh_tai_nang.pdf
306,daa/quydinh_huongdan/quyche-bogddt/pdf/2627-qd-bgddtsigned-1-stamped_ban_hanh_chuan_ctdt_ky_su_thac_si_tai_nang_linh_vuc_s-18aeced3.pdf,https://daa.uit.edu.vn/sites/daa/files/202509/2627-qd-bgddtsigned-1.stamped_ban_hanh_chuan_ctdt_ky_su_thac_si_tai_nang_linh_vuc_stem.pdf
307,daa/quydinh_huongdan/quyche-bogddt/pdf/2627-qd-bgddtsigned-1.stamped_ban_hanh_chuan_ctdt_ky_su_thac_si_tai_nang_linh_vuc_stem.pdf,https://daa.uit.edu.vn/sites/daa/files/202509/2627-qd-bgddtsigned-1.stamped_ban_hanh_chuan_ctdt_ky_su_thac_si_tai_nang_linh_vuc_stem.pdf
308,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2062_221025_quy_dinh_khoi_hp_cong_nhanchuyen_doi_tin_chi-signed-783b8736.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2062_221025_quy_dinh_khoi_hp_cong_nhanchuyen_doi_tin_chi.signed.pdf
309,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd2062_221025_quy_dinh_khoi_hp_cong_nhanchuyen_doi_tin_chi.signed.pdf,https://daa.uit.edu.vn/sites/daa/files/202510/qd2062_221025_quy_dinh_khoi_hp_cong_nhanchuyen_doi_tin_chi.signed.pdf
310,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/20-quy-dinh-chuong-trinh-tien-tien/1451-qd-dhcntt_26-11-2025_quy_dinh_dao_tao_chuong_trinh_tien_tien-2b908126.pdf,https://daa.uit.edu.vn/sites/daa/files/202512/1451-qd-dhcntt_26-11-2025_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf
311,daa/quydinh_huongdan/quyche-bogddt/pdf/2026_37_125_2025_qh15_luat_giao_duc_dai_hoc-b131a585.pdf,https://daa.uit.edu.vn/sites/daa/files/202603/2026_37_125_2025_qh15_luat_giao_duc_dai_hoc.pdf
312,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/200_bb_dhqg_29_01_2026_hop_ve_cong_tac_dao_tao_trinh_do_dai_hoc_tai_dhqg-a44f66bd.pdf,https://daa.uit.edu.vn/sites/daa/files/202601/200_bb_dhqg_29_01_2026_hop_ve_cong_tac_dao_tao_trinh_do_dai_hoc_tai_dhqg.pdf
313,daa/thongbao/thongbao-chinhquy/pdf/135-qd-dhcntt_10-02-2026_quy_dinh_ve_to_chuc_thi_tren_may_tinh_0-bc12f360.pdf,https://daa.uit.edu.vn/sites/daa/files/202602/135-qd-dhcntt_10-02-2026_quy_dinh_ve_to_chuc_thi_tren_may_tinh_0.pdf
314,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/21-huong-dan-thang-phan-loai-nhan-thuc-ky-nang-thai-do-su-dung-tai-truong-dai-hoc-cong-nghe-thong-tin/123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do.pdf
315,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/30-huong-dan-chuyen-doi-he-thong-tin-chi-s-6d0c4915/01-hd-dhcntt_huong_dan_ects-6789a08e.pdf,https://daa.uit.edu.vn/sites/daa/files/202406/01-hd-dhcntt_huong_dan_ects.pdf
316,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/30-huong-dan-chuyen-doi-he-thong-tin-chi-sang-he-thong-tich-luy-va-chuyen-doi-tin-chi-cua-chau-au/01-hd-dhcntt_huong_dan_ects.pdf,https://daa.uit.edu.vn/sites/daa/files/202406/01-hd-dhcntt_huong_dan_ects.pdf
317,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/357_336_qd_dhqg30_3_2026_ioc_ve_viec_phan_cap_phan_quyen_trong_cong_tac_dao_tao-c417b707.pdf,https://daa.uit.edu.vn/sites/daa/files/202604/357_336_qd_dhqg30_3_2026_ioc_ve_viec_phan_cap_phan_quyen_trong_cong_tac_dao_tao.pdf
318,daa/quydinh_huongdan/quyche-bogddt/pdf/418_26_2026_tt_bgddt09_4_2026_ioc_quy_dinh_chuan_nghe_nghiep_giang_vien_dai_hoc-59ae42fb.pdf,https://daa.uit.edu.vn/sites/daa/files/202604/418_26_2026_tt_bgddt09_4_2026_ioc_quy_dinh_chuan_nghe_nghiep_giang_vien_dai_hoc.pdf
